catch_id,sample_row_id,station_code,start_date,start_time,common_name,fork_length,dead,lifestage,mark_code,weight,count,run,count_reference
984465,34709,Gate 6,8/3/2023,9:27,Sacramento Sucker,35,Yes,not provided,n/a,0,1,n/p,0
984466,34709,Gate 6,8/3/2023,9:27,Sacramento Sucker,40,No,not provided,n/a,0,1,n/p,0
984467,34709,Gate 6,8/3/2023,9:27,Sacramento Sucker,63,No,not provided,n/a,0,1,n/p,0
984468,34709,Gate 6,8/3/2023,9:27,Sacramento Sucker,43,No,not provided,n/a,0,1,n/p,0
984469,34709,Gate 6,8/3/2023,9:27,Sacramento Sucker,36,Yes,not provided,n/a,0,1,n/p,0
984470,34709,Gate 6,8/3/2023,9:27,Sacramento Sucker,38,Yes,not provided,n/a,0,1,n/p,0
984471,34709,Gate 6,8/3/2023,9:27,Sacramento Sucker,26,Yes,not provided,n/a,0,1,n/p,0
984472,34709,Gate 6,8/3/2023,9:27,Sacramento Sucker,55,Yes,not provided,n/a,0,1,n/p,0
984473,34709,Gate 6,8/3/2023,9:27,Sacramento Sucker,35,Yes,not provided,n/a,0,1,n/p,0
984474,34709,Gate 6,8/3/2023,9:27,Sacramento Sucker,43,Yes,not provided,n/a,0,1,n/p,0
984475,34709,Gate 6,8/3/2023,9:27,Sacramento Sucker,27,Yes,not provided,n/a,0,1,n/p,0
984476,34709,Gate 6,8/3/2023,9:27,Sacramento Sucker,27,Yes,not provided,n/a,0,1,n/p,0
984477,34709,Gate 6,8/3/2023,9:27,Sacramento Sucker,95,No,not provided,n/a,0,1,n/p,0
984478,34709,Gate 6,8/3/2023,9:27,Sacramento Sucker,47,No,not provided,n/a,0,1,n/p,0
984479,34709,Gate 6,8/3/2023,9:27,Sacramento Sucker,57,No,not provided,n/a,0,1,n/p,0
984480,34709,Gate 6,8/3/2023,9:27,Sacramento Sucker,47,No,not provided,n/a,0,1,n/p,0
984481,34709,Gate 6,8/3/2023,9:27,Sacramento Sucker,31,Yes,not provided,n/a,0,1,n/p,0
984482,34709,Gate 6,8/3/2023,9:27,Sacramento Sucker,33,Yes,not provided,n/a,0,1,n/p,0
984483,34709,Gate 6,8/3/2023,9:27,Unknown Lampetra,126,No,not provided,n/a,0,1,n/p,0
984484,34709,Gate 6,8/3/2023,9:27,Unknown Lampetra,94,No,not provided,n/a,0,1,n/p,0
984485,34709,Gate 6,8/3/2023,9:27,Sturgeon,26,No,not provided,n/a,0,1,n/p,0
984486,34709,Gate 6,8/3/2023,9:27,Sturgeon,24,No,not provided,n/a,0,1,n/p,0
984487,34709,Gate 6,8/3/2023,9:27,Sturgeon,25,No,not provided,n/a,0,1,n/p,0
984488,34709,Gate 6,8/3/2023,9:27,Sturgeon,27,No,not provided,n/a,0,1,n/p,0
984489,34709,Gate 6,8/3/2023,9:27,Sturgeon,25,No,not provided,n/a,0,1,n/p,0
984490,34709,Gate 6,8/3/2023,9:27,Sturgeon,26,No,not provided,n/a,0,1,n/p,0
984491,34709,Gate 6,8/3/2023,9:27,Sturgeon,27,No,not provided,n/a,0,1,n/p,0
984492,34709,Gate 6,8/3/2023,9:27,Sturgeon,27,No,not provided,n/a,0,1,n/p,0
984493,34709,Gate 6,8/3/2023,9:27,Sturgeon,26,No,not provided,n/a,0,1,n/p,0
984494,34709,Gate 6,8/3/2023,9:27,Sturgeon,25,No,not provided,n/a,0,1,n/p,0
984495,34709,Gate 6,8/3/2023,9:27,Sturgeon,25,No,not provided,n/a,0,1,n/p,0
984496,34709,Gate 6,8/3/2023,9:27,Sturgeon,26,No,not provided,n/a,0,1,n/p,0
984497,34709,Gate 6,8/3/2023,9:27,Sturgeon,25,No,not provided,n/a,0,1,n/p,0
984498,34709,Gate 6,8/3/2023,9:27,Sturgeon,30,Yes,not provided,n/a,0,1,n/p,0
984499,34709,Gate 6,8/3/2023,9:27,Tule Perch,32,Yes,not provided,n/a,0,1,n/p,0
984500,34709,Gate 6,8/3/2023,9:27,Unknown Cyprinidae,27,Yes,not provided,n/a,0,1,n/p,0
984501,34709,Gate 6,8/3/2023,9:27,Unknown Cyprinidae,32,Yes,not provided,n/a,0,1,n/p,0
984502,34709,Gate 6,8/3/2023,9:27,Unknown Cyprinidae,36,No,not provided,n/a,0,1,n/p,0
984503,34709,Gate 6,8/3/2023,9:27,Spotted Bass,71,No,not provided,n/a,0,1,n/p,0
984504,34709,Gate 6,8/3/2023,9:27,Sacramento Squawfish,44,Yes,not provided,n/a,0,1,n/p,0
984505,34709,Gate 6,8/3/2023,9:27,Sacramento Squawfish,51,Yes,not provided,n/a,0,1,n/p,0
984506,34709,Gate 6,8/3/2023,9:27,Sacramento Squawfish,48,Yes,not provided,n/a,0,1,n/p,0
984507,34709,Gate 6,8/3/2023,9:27,Sacramento Squawfish,34,Yes,not provided,n/a,0,1,n/p,0
984508,34709,Gate 6,8/3/2023,9:27,Sacramento Squawfish,45,Yes,not provided,n/a,0,1,n/p,0
984509,34709,Gate 6,8/3/2023,9:27,Sacramento Squawfish,42,Yes,not provided,n/a,0,1,n/p,0
984510,34709,Gate 6,8/3/2023,9:27,Sacramento Squawfish,51,Yes,not provided,n/a,0,1,n/p,0
984511,34709,Gate 6,8/3/2023,9:27,Sacramento Squawfish,50,No,not provided,n/a,0,1,n/p,0
984512,34709,Gate 6,8/3/2023,9:27,Sacramento Squawfish,53,No,not provided,n/a,0,1,n/p,0
984513,34709,Gate 6,8/3/2023,9:27,Sacramento Squawfish,55,No,not provided,n/a,0,1,n/p,0
984514,34709,Gate 6,8/3/2023,9:27,Sacramento Squawfish,75,No,not provided,n/a,0,1,n/p,0
984515,34709,Gate 6,8/3/2023,9:27,Sacramento Squawfish,40,No,not provided,n/a,0,1,n/p,0
984516,34709,Gate 6,8/3/2023,9:27,Sacramento Squawfish,58,No,not provided,n/a,0,1,n/p,0
984517,34709,Gate 6,8/3/2023,9:27,Sacramento Squawfish,45,No,not provided,n/a,0,1,n/p,0
984518,34709,Gate 6,8/3/2023,9:27,Sacramento Squawfish,47,No,not provided,n/a,0,1,n/p,0
984519,34709,Gate 6,8/3/2023,9:27,Hardhead,96,Yes,not provided,n/a,0,1,n/p,0
984520,34709,Gate 6,8/3/2023,9:27,Hardhead,70,No,not provided,n/a,0,1,n/p,0
984521,34709,Gate 6,8/3/2023,9:27,Hardhead,57,No,not provided,n/a,0,1,n/p,0
984522,34709,Gate 6,8/3/2023,9:27,Green Sturgeon,49,No,not provided,n/a,0,1,n/p,0
984523,34709,Gate 6,8/3/2023,9:27,Rainbow Trout,61,No,RBT - parr,n/a,0,1,n/p,0
984524,34709,Gate 6,8/3/2023,9:27,Rainbow Trout,62,No,RBT - parr,n/a,0,1,n/p,0
984525,34709,Gate 6,8/3/2023,9:27,Rainbow Trout,56,No,RBT - parr,n/a,0,1,n/p,0
984526,34709,Gate 6,8/3/2023,9:27,Rainbow Trout,60,No,RBT - parr,n/a,0,1,n/p,0
984527,34709,Gate 6,8/3/2023,9:27,Rainbow Trout,54,No,RBT - parr,n/a,0,1,n/p,0
984528,34709,Gate 6,8/3/2023,9:27,Rainbow Trout,87,No,RBT - silvery parr,n/a,0,1,n/p,0
984529,34709,Gate 6,8/3/2023,9:27,Chinook Salmon,68,No,not provided,n/a,0,1,L,0
984530,34709,Gate 6,8/3/2023,9:27,Chinook Salmon,70,No,not provided,n/a,0,1,L,0
984531,34709,Gate 6,8/3/2023,9:27,Chinook Salmon,76,No,not provided,n/a,0,2,F,0
984532,34709,Gate 6,8/3/2023,9:27,Chinook Salmon,77,No,not provided,n/a,0,2,F,0
984533,34709,Gate 6,8/3/2023,9:27,Chinook Salmon,80,No,not provided,n/a,0,1,F,0
984534,34709,Gate 6,8/3/2023,9:27,Chinook Salmon,82,No,not provided,n/a,0,1,F,0
984535,34709,Gate 6,8/3/2023,9:27,Chinook Salmon,83,No,not provided,n/a,0,1,F,0
984536,34709,Gate 6,8/3/2023,9:27,Chinook Salmon,84,No,not provided,n/a,0,2,F,0
984537,34709,Gate 6,8/3/2023,9:27,Chinook Salmon,85,No,not provided,n/a,0,2,F,0
984538,34709,Gate 6,8/3/2023,9:27,Chinook Salmon,86,No,not provided,n/a,0,1,F,0
984539,34709,Gate 6,8/3/2023,9:27,Chinook Salmon,87,No,not provided,n/a,0,1,F,0
984540,34709,Gate 6,8/3/2023,9:27,Chinook Salmon,88,No,not provided,n/a,0,3,F,0
984541,34709,Gate 6,8/3/2023,9:27,Chinook Salmon,89,No,not provided,n/a,0,2,F,0
984542,34709,Gate 6,8/3/2023,9:27,Chinook Salmon,90,No,not provided,n/a,0,3,F,0
984543,34709,Gate 6,8/3/2023,9:27,Chinook Salmon,91,No,not provided,n/a,0,1,F,0
984544,34709,Gate 6,8/3/2023,9:27,Chinook Salmon,92,No,not provided,n/a,0,2,F,0
984545,34709,Gate 6,8/3/2023,9:27,Chinook Salmon,93,No,not provided,n/a,0,5,F,0
984546,34709,Gate 6,8/3/2023,9:27,Chinook Salmon,94,No,not provided,n/a,0,2,F,0
984547,34709,Gate 6,8/3/2023,9:27,Chinook Salmon,95,No,not provided,n/a,0,1,F,0
984548,34709,Gate 6,8/3/2023,9:27,Chinook Salmon,96,No,not provided,n/a,0,2,F,0
984549,34709,Gate 6,8/3/2023,9:27,Chinook Salmon,97,No,not provided,n/a,0,4,F,0
984550,34709,Gate 6,8/3/2023,9:27,Chinook Salmon,98,No,not provided,n/a,0,10,F,0
984551,34709,Gate 6,8/3/2023,9:27,Chinook Salmon,99,No,not provided,n/a,0,1,F,0
984552,34709,Gate 6,8/3/2023,9:27,Chinook Salmon,100,No,not provided,n/a,0,1,F,0
984553,34709,Gate 6,8/3/2023,9:27,Chinook Salmon,102,No,not provided,n/a,0,3,F,0
984554,34709,Gate 6,8/3/2023,9:27,Chinook Salmon,103,No,not provided,n/a,0,1,F,0
984555,34709,Gate 6,8/3/2023,9:27,Chinook Salmon,104,No,not provided,n/a,0,2,F,0
984556,34709,Gate 6,8/3/2023,9:27,Chinook Salmon,106,No,not provided,n/a,0,2,F,0
984557,34709,Gate 6,8/3/2023,9:27,Chinook Salmon,80,Yes,not provided,n/a,0,1,F,0
984558,34709,Gate 6,8/3/2023,9:27,Chinook Salmon,84,Yes,not provided,n/a,0,2,F,0
984559,34709,Gate 6,8/3/2023,9:27,Chinook Salmon,85,Yes,not provided,n/a,0,1,F,0
984560,34709,Gate 6,8/3/2023,9:27,Chinook Salmon,86,Yes,not provided,n/a,0,1,F,0
984561,34709,Gate 6,8/3/2023,9:27,Chinook Salmon,87,Yes,not provided,n/a,0,1,F,0
984562,34709,Gate 6,8/3/2023,9:27,Chinook Salmon,88,Yes,not provided,n/a,0,2,F,0
984563,34709,Gate 6,8/3/2023,9:27,Chinook Salmon,91,Yes,not provided,n/a,0,1,F,0
984564,34709,Gate 6,8/3/2023,9:27,Chinook Salmon,93,Yes,not provided,n/a,0,1,F,0
984565,34709,Gate 6,8/3/2023,9:27,Chinook Salmon,94,Yes,not provided,n/a,0,2,F,0
984566,34709,Gate 6,8/3/2023,9:27,Chinook Salmon,99,Yes,not provided,n/a,0,1,F,0
984568,34710,Gate 7,8/3/2023,11:55,Sacramento Squawfish,56,No,not provided,n/a,0,1,n/p,0
984569,34710,Gate 7,8/3/2023,11:55,Sacramento Squawfish,48,No,not provided,n/a,0,1,n/p,0
984570,34710,Gate 7,8/3/2023,11:55,Sacramento Squawfish,49,No,not provided,n/a,0,1,n/p,0
984571,34710,Gate 7,8/3/2023,11:55,Sacramento Squawfish,46,No,not provided,n/a,0,1,n/p,0
984572,34710,Gate 7,8/3/2023,11:55,Unknown Cyprinidae,24,No,not provided,n/a,0,1,n/p,0
984573,34710,Gate 7,8/3/2023,11:55,Rainbow Trout,42,No,RBT - fry,n/a,0,1,n/p,0
984574,34710,Gate 7,8/3/2023,11:55,Rainbow Trout,73,No,RBT - silvery parr,n/a,0,1,n/p,0
984575,34710,Gate 7,8/3/2023,11:55,Rainbow Trout,68,No,RBT - parr,n/a,0,1,n/p,0
984576,34710,Gate 7,8/3/2023,11:55,Rainbow Trout,73,No,RBT - silvery parr,n/a,0,1,n/p,0
984577,34710,Gate 7,8/3/2023,11:55,Chinook Salmon,69,No,not provided,n/a,0,1,L,0
984578,34710,Gate 7,8/3/2023,11:55,Chinook Salmon,75,No,not provided,n/a,0,1,L,0
984579,34710,Gate 7,8/3/2023,11:55,Chinook Salmon,77,No,not provided,n/a,0,1,F,0
984580,34710,Gate 7,8/3/2023,11:55,Chinook Salmon,86,No,not provided,n/a,0,1,F,0
984581,34710,Gate 7,8/3/2023,11:55,Chinook Salmon,88,No,not provided,n/a,0,1,F,0
984582,34710,Gate 7,8/3/2023,11:55,Chinook Salmon,89,No,not provided,n/a,0,1,F,0
984583,34710,Gate 7,8/3/2023,11:55,Chinook Salmon,94,No,not provided,n/a,0,1,F,0
984584,34710,Gate 7,8/3/2023,11:55,Chinook Salmon,95,No,not provided,n/a,0,1,F,0
984585,34710,Gate 7,8/3/2023,11:55,Chinook Salmon,96,No,not provided,n/a,0,1,F,0
984586,34710,Gate 7,8/3/2023,11:55,Chinook Salmon,101,No,not provided,n/a,0,1,F,0
984587,34710,Gate 7,8/3/2023,11:55,Chinook Salmon,105,No,not provided,n/a,0,1,F,0
984588,34710,Gate 7,8/3/2023,11:55,Chinook Salmon,87,Yes,not provided,n/a,0,1,F,0
984590,34711,Gate 8,8/3/2023,12:20,Unknown Cyprinidae,34,No,not provided,n/a,0,1,n/p,0
984591,34711,Gate 8,8/3/2023,12:20,Unknown Cyprinidae,26,No,not provided,n/a,0,1,n/p,0
984592,34711,Gate 8,8/3/2023,12:20,Unknown Cyprinidae,26,No,not provided,n/a,0,1,n/p,0
984593,34711,Gate 8,8/3/2023,12:20,Sacramento Sucker,24,No,not provided,n/a,0,1,n/p,0
984594,34711,Gate 8,8/3/2023,12:20,Sacramento Sucker,28,No,not provided,n/a,0,1,n/p,0
984595,34711,Gate 8,8/3/2023,12:20,Sacramento Sucker,20,No,not provided,n/a,0,1,n/p,0
984596,34711,Gate 8,8/3/2023,12:20,Sacramento Sucker,18,No,not provided,n/a,0,1,n/p,0
984597,34711,Gate 8,8/3/2023,12:20,Sacramento Sucker,20,No,not provided,n/a,0,1,n/p,0
984598,34711,Gate 8,8/3/2023,12:20,Sacramento Sucker,18,No,not provided,n/a,0,1,n/p,0
984599,34711,Gate 8,8/3/2023,12:20,Sacramento Squawfish,46,No,not provided,n/a,0,1,n/p,0
984600,34711,Gate 8,8/3/2023,12:20,Sacramento Squawfish,46,No,not provided,n/a,0,1,n/p,0
984601,34711,Gate 8,8/3/2023,12:20,Sacramento Squawfish,45,No,not provided,n/a,0,1,n/p,0
984602,34711,Gate 8,8/3/2023,12:20,Sturgeon,24,No,not provided,n/a,0,1,n/p,0
984603,34711,Gate 8,8/3/2023,12:20,Sturgeon,25,No,not provided,n/a,0,1,n/p,0
984604,34711,Gate 8,8/3/2023,12:20,Chinook Salmon,80,No,not provided,n/a,0,1,F,0
984605,34711,Gate 8,8/3/2023,12:20,Chinook Salmon,82,No,not provided,n/a,0,1,F,0
984606,34712,Gate 1,8/4/2023,9:53,Hardhead,242,No,not provided,n/a,0,1,n/p,0
984607,34712,Gate 1,8/4/2023,9:53,Hardhead,70,Yes,not provided,n/a,0,1,n/p,0
984608,34712,Gate 1,8/4/2023,9:53,Unknown Fry,22,Yes,not provided,n/a,0,1,n/p,0
984609,34712,Gate 1,8/4/2023,9:53,Sacramento Sucker,22,Yes,not provided,n/a,0,1,n/p,0
984610,34712,Gate 1,8/4/2023,9:53,Sacramento Squawfish,76,No,not provided,n/a,0,1,n/p,0
984611,34712,Gate 1,8/4/2023,9:53,Sacramento Squawfish,25,No,not provided,n/a,0,1,n/p,0
984612,34712,Gate 1,8/4/2023,9:53,Sacramento Squawfish,238,No,not provided,n/a,0,1,n/p,0
984613,34712,Gate 1,8/4/2023,9:53,Sacramento Squawfish,51,No,not provided,n/a,0,1,n/p,0
984614,34712,Gate 1,8/4/2023,9:53,Sacramento Squawfish,110,No,not provided,n/a,0,1,n/p,0
984615,34712,Gate 1,8/4/2023,9:53,Sacramento Squawfish,115,No,not provided,n/a,0,1,n/p,0
984616,34712,Gate 1,8/4/2023,9:53,Rainbow Trout,205,No,RBT - silvery parr,n/a,0,1,n/p,0
984617,34712,Gate 1,8/4/2023,9:53,Chinook Salmon,96,No,not provided,n/a,0,1,F,0
984618,34713,Gate 5,8/4/2023,7:43,Sacramento Squawfish,55,No,not provided,n/a,0,1,n/p,0
984619,34713,Gate 5,8/4/2023,7:43,Sacramento Squawfish,50,No,not provided,n/a,0,1,n/p,0
984620,34713,Gate 5,8/4/2023,7:43,Sacramento Sucker,60,No,not provided,n/a,0,1,n/p,0
984621,34713,Gate 5,8/4/2023,7:43,Rainbow Trout,70,No,RBT - parr,n/a,0,1,n/p,0
984622,34713,Gate 5,8/4/2023,7:43,Rainbow Trout,82,No,RBT - parr,n/a,0,1,n/p,0
984623,34713,Gate 5,8/4/2023,7:43,Rainbow Trout,65,No,RBT - parr,n/a,0,1,n/p,0
984624,34713,Gate 5,8/4/2023,7:43,Rainbow Trout,76,No,RBT - parr,n/a,0,1,n/p,0
984625,34713,Gate 5,8/4/2023,7:43,Chinook Salmon,32,No,not provided,n/a,0,1,W,0
984626,34713,Gate 5,8/4/2023,7:43,Chinook Salmon,75,No,not provided,n/a,0,1,L,0
984627,34713,Gate 5,8/4/2023,7:43,Chinook Salmon,82,No,not provided,n/a,0,1,F,0
984628,34713,Gate 5,8/4/2023,7:43,Chinook Salmon,83,No,not provided,n/a,0,1,F,0
984629,34713,Gate 5,8/4/2023,7:43,Chinook Salmon,84,No,not provided,n/a,0,2,F,0
984630,34713,Gate 5,8/4/2023,7:43,Chinook Salmon,85,No,not provided,n/a,0,1,F,0
984631,34713,Gate 5,8/4/2023,7:43,Chinook Salmon,86,No,not provided,n/a,0,1,F,0
984632,34713,Gate 5,8/4/2023,7:43,Chinook Salmon,87,No,not provided,n/a,0,2,F,0
984633,34713,Gate 5,8/4/2023,7:43,Chinook Salmon,88,No,not provided,n/a,0,1,F,0
984634,34713,Gate 5,8/4/2023,7:43,Chinook Salmon,89,No,not provided,n/a,0,1,F,0
984635,34713,Gate 5,8/4/2023,7:43,Chinook Salmon,90,No,not provided,n/a,0,4,F,0
984636,34713,Gate 5,8/4/2023,7:43,Chinook Salmon,91,No,not provided,n/a,0,2,F,0
984637,34713,Gate 5,8/4/2023,7:43,Chinook Salmon,92,No,not provided,n/a,0,1,F,0
984638,34713,Gate 5,8/4/2023,7:43,Chinook Salmon,94,No,not provided,n/a,0,1,F,0
984639,34713,Gate 5,8/4/2023,7:43,Chinook Salmon,95,No,not provided,n/a,0,2,F,0
984640,34713,Gate 5,8/4/2023,7:43,Chinook Salmon,96,No,not provided,n/a,0,1,F,0
984641,34713,Gate 5,8/4/2023,7:43,Chinook Salmon,97,No,not provided,n/a,0,1,F,0
984642,34713,Gate 5,8/4/2023,7:43,Chinook Salmon,98,No,not provided,n/a,0,2,F,0
984643,34713,Gate 5,8/4/2023,7:43,Chinook Salmon,99,No,not provided,n/a,0,1,F,0
984644,34713,Gate 5,8/4/2023,7:43,Chinook Salmon,101,No,not provided,n/a,0,2,F,0
984645,34713,Gate 5,8/4/2023,7:43,Chinook Salmon,103,No,not provided,n/a,0,1,F,0
984646,34713,Gate 5,8/4/2023,7:43,Chinook Salmon,105,No,not provided,n/a,0,1,F,0
984647,34713,Gate 5,8/4/2023,7:43,Chinook Salmon,107,No,not provided,n/a,0,1,F,0
984648,34714,Gate 6,8/4/2023,8:52,Unknown Fry,22,Yes,not provided,n/a,0,1,n/p,0
984649,34714,Gate 6,8/4/2023,8:52,Unknown Fry,21,Yes,not provided,n/a,0,1,n/p,0
984650,34714,Gate 6,8/4/2023,8:52,Sacramento Squawfish,55,No,not provided,n/a,0,1,n/p,0
984651,34714,Gate 6,8/4/2023,8:52,Sacramento Squawfish,47,No,not provided,n/a,0,1,n/p,0
984652,34714,Gate 6,8/4/2023,8:52,Sacramento Squawfish,45,No,not provided,n/a,0,1,n/p,0
984653,34714,Gate 6,8/4/2023,8:52,Sacramento Squawfish,33,No,not provided,n/a,0,1,n/p,0
984654,34714,Gate 6,8/4/2023,8:52,Sacramento Squawfish,51,No,not provided,n/a,0,1,n/p,0
984655,34714,Gate 6,8/4/2023,8:52,Sacramento Squawfish,34,No,not provided,n/a,0,1,n/p,0
984656,34714,Gate 6,8/4/2023,8:52,Sacramento Squawfish,46,No,not provided,n/a,0,1,n/p,0
984657,34714,Gate 6,8/4/2023,8:52,Sacramento Squawfish,44,No,not provided,n/a,0,1,n/p,0
984658,34714,Gate 6,8/4/2023,8:52,Sacramento Squawfish,38,No,not provided,n/a,0,1,n/p,0
984659,34714,Gate 6,8/4/2023,8:52,Sacramento Squawfish,43,No,not provided,n/a,0,1,n/p,0
984660,34714,Gate 6,8/4/2023,8:52,Sacramento Squawfish,60,No,not provided,n/a,0,1,n/p,0
984661,34714,Gate 6,8/4/2023,8:52,Sacramento Squawfish,50,No,not provided,n/a,0,1,n/p,0
984662,34714,Gate 6,8/4/2023,8:52,Sacramento Squawfish,55,No,not provided,n/a,0,1,n/p,0
984663,34714,Gate 6,8/4/2023,8:52,Sacramento Squawfish,57,No,not provided,n/a,0,1,n/p,0
984664,34714,Gate 6,8/4/2023,8:52,Sacramento Squawfish,50,No,not provided,n/a,0,1,n/p,0
984665,34714,Gate 6,8/4/2023,8:52,Sacramento Squawfish,42,No,not provided,n/a,0,1,n/p,0
984666,34714,Gate 6,8/4/2023,8:52,Sacramento Squawfish,26,Yes,not provided,n/a,0,1,n/p,0
984667,34714,Gate 6,8/4/2023,8:52,Sacramento Squawfish,47,Yes,not provided,n/a,0,1,n/p,0
984668,34714,Gate 6,8/4/2023,8:52,Sacramento Squawfish,52,Yes,not provided,n/a,0,1,n/p,0
984669,34714,Gate 6,8/4/2023,8:52,Threespine Stickleback,47,No,not provided,n/a,0,1,n/p,0
984670,34714,Gate 6,8/4/2023,8:52,Speckled Dace,43,No,not provided,n/a,0,1,n/p,0
984671,34714,Gate 6,8/4/2023,8:52,Sacramento Sucker,64,No,not provided,n/a,0,1,n/p,0
984672,34714,Gate 6,8/4/2023,8:52,Sacramento Sucker,69,No,not provided,n/a,0,1,n/p,0
984673,34714,Gate 6,8/4/2023,8:52,Sacramento Sucker,32,No,not provided,n/a,0,1,n/p,0
984674,34714,Gate 6,8/4/2023,8:52,Sacramento Sucker,44,No,not provided,n/a,0,1,n/p,0
984675,34714,Gate 6,8/4/2023,8:52,Sacramento Sucker,33,Yes,not provided,n/a,0,1,n/p,0
984676,34714,Gate 6,8/4/2023,8:52,Sacramento Sucker,33,Yes,not provided,n/a,0,1,n/p,0
984677,34714,Gate 6,8/4/2023,8:52,Sacramento Sucker,44,Yes,not provided,n/a,0,1,n/p,0
984678,34714,Gate 6,8/4/2023,8:52,Sacramento Sucker,46,Yes,not provided,n/a,0,1,n/p,0
984679,34714,Gate 6,8/4/2023,8:52,Sacramento Sucker,28,Yes,not provided,n/a,0,1,n/p,0
984680,34714,Gate 6,8/4/2023,8:52,Sacramento Sucker,25,Yes,not provided,n/a,0,1,n/p,0
984681,34714,Gate 6,8/4/2023,8:52,Sacramento Sucker,32,Yes,not provided,n/a,0,1,n/p,0
984682,34714,Gate 6,8/4/2023,8:52,Sacramento Sucker,42,Yes,not provided,n/a,0,1,n/p,0
984683,34714,Gate 6,8/4/2023,8:52,Sacramento Sucker,34,Yes,not provided,n/a,0,1,n/p,0
984684,34714,Gate 6,8/4/2023,8:52,Sacramento Sucker,33,Yes,not provided,n/a,0,1,n/p,0
984685,34714,Gate 6,8/4/2023,8:52,Hardhead,34,No,not provided,n/a,0,1,n/p,0
984686,34714,Gate 6,8/4/2023,8:52,Hardhead,86,No,not provided,n/a,0,1,n/p,0
984687,34714,Gate 6,8/4/2023,8:52,Hardhead,67,No,not provided,n/a,0,1,n/p,0
984688,34714,Gate 6,8/4/2023,8:52,American Shad,381,No,not provided,n/a,0,1,n/p,0
984689,34714,Gate 6,8/4/2023,8:52,Tule Perch,45,No,not provided,n/a,0,1,n/p,0
984690,34714,Gate 6,8/4/2023,8:52,Sturgeon,27,No,not provided,n/a,0,1,n/p,0
984691,34714,Gate 6,8/4/2023,8:52,Sturgeon,26,No,not provided,n/a,0,1,n/p,0
984692,34714,Gate 6,8/4/2023,8:52,Sturgeon,27,No,not provided,n/a,0,1,n/p,0
984693,34714,Gate 6,8/4/2023,8:52,Sturgeon,23,No,not provided,n/a,0,1,n/p,0
984694,34714,Gate 6,8/4/2023,8:52,Sturgeon,24,No,not provided,n/a,0,1,n/p,0
984695,34714,Gate 6,8/4/2023,8:52,Sturgeon,27,No,not provided,n/a,0,1,n/p,0
984696,34714,Gate 6,8/4/2023,8:52,Sturgeon,26,No,not provided,n/a,0,1,n/p,0
984697,34714,Gate 6,8/4/2023,8:52,Sturgeon,26,Yes,not provided,n/a,0,1,n/p,0
984698,34714,Gate 6,8/4/2023,8:52,Green Sturgeon,44,No,not provided,n/a,0,1,n/p,0
984699,34714,Gate 6,8/4/2023,8:52,Rainbow Trout,64,No,RBT - parr,n/a,0,1,n/p,0
984700,34714,Gate 6,8/4/2023,8:52,Rainbow Trout,70,No,RBT - parr,n/a,0,1,n/p,0
984701,34714,Gate 6,8/4/2023,8:52,Rainbow Trout,56,No,RBT - parr,n/a,0,1,n/p,0
984702,34714,Gate 6,8/4/2023,8:52,Rainbow Trout,77,No,RBT - parr,n/a,0,1,n/p,0
984703,34714,Gate 6,8/4/2023,8:52,Rainbow Trout,56,No,RBT - parr,n/a,0,1,n/p,0
984704,34714,Gate 6,8/4/2023,8:52,Rainbow Trout,98,No,RBT - silvery parr,n/a,0,1,n/p,0
984705,34714,Gate 6,8/4/2023,8:52,Rainbow Trout,75,No,RBT - silvery parr,n/a,0,1,n/p,0
984706,34714,Gate 6,8/4/2023,8:52,Rainbow Trout,64,No,RBT - parr,n/a,0,1,n/p,0
984707,34714,Gate 6,8/4/2023,8:52,Chinook Salmon,38,No,not provided,n/a,0,1,W,0
984708,34714,Gate 6,8/4/2023,8:52,Chinook Salmon,39,No,not provided,n/a,0,1,W,0
984709,34714,Gate 6,8/4/2023,8:52,Chinook Salmon,58,No,not provided,n/a,0,1,L,0
984710,34714,Gate 6,8/4/2023,8:52,Chinook Salmon,70,No,not provided,n/a,0,2,L,0
984711,34714,Gate 6,8/4/2023,8:52,Chinook Salmon,72,No,not provided,n/a,0,3,L,0
984712,34714,Gate 6,8/4/2023,8:52,Chinook Salmon,73,No,not provided,n/a,0,2,L,0
984713,34714,Gate 6,8/4/2023,8:52,Chinook Salmon,74,No,not provided,n/a,0,1,L,0
984714,34714,Gate 6,8/4/2023,8:52,Chinook Salmon,75,No,not provided,n/a,0,2,L,0
984715,34714,Gate 6,8/4/2023,8:52,Chinook Salmon,78,No,not provided,n/a,0,3,F,0
984716,34714,Gate 6,8/4/2023,8:52,Chinook Salmon,79,No,not provided,n/a,0,1,F,0
984717,34714,Gate 6,8/4/2023,8:52,Chinook Salmon,80,No,not provided,n/a,0,5,F,0
984718,34714,Gate 6,8/4/2023,8:52,Chinook Salmon,81,No,not provided,n/a,0,1,F,0
984720,34714,Gate 6,8/4/2023,8:52,Chinook Salmon,82,No,not provided,n/a,0,3,F,0
984721,34714,Gate 6,8/4/2023,8:52,Chinook Salmon,83,No,not provided,n/a,0,3,F,0
984722,34714,Gate 6,8/4/2023,8:52,Chinook Salmon,84,No,not provided,n/a,0,1,F,0
984723,34714,Gate 6,8/4/2023,8:52,Chinook Salmon,85,No,not provided,n/a,0,2,F,0
